Season,TEAM,Playoffs,W,L,NOG,WR,PTS,oppPTS,ALL A,ALL G,ALL S,X2 A,X2 G,X2 S,X3 A,X3 G,X3 S,FT A,FT G,FT S,Rebounds,ORB,DRB,AST,STL,BLK,TOV,FOUL
2003,Los Angeles Clippers,0,27,55,82,0.33 ,93.8,97.9,0.44 ,34.6,79.1,0.46 ,29.8,64.7,0.33 ,4.8,14.4,0.75 ,19.9,26.5,42.3,12.3,30,19.6,7,5.7,15.2,21.8
2003,Cleveland Cavaliers,0,17,65,82,0.21 ,91.4,101,0.42 ,34.8,82.3,0.44 ,31.2,71.4,0.33 ,3.6,10.9,0.75 ,18.3,24.5,44.6,13.6,31,20.9,7.8,6.4,17.4,22.7
2003,Detroit Pistons,1,50,32,82,0.61 ,91.4,87.7,0.43 ,32.9,76.5,0.45 ,26.4,58.4,0.36 ,6.5,18.1,0.77 ,19,24.6,40.6,10.8,29.8,19.8,6.8,5.7,12.7,21.3
2003,Los Angeles Lakers,1,50,32,82,0.61 ,100.4,98,0.45 ,37.7,83.6,0.48 ,31.8,66.9,0.36 ,5.9,16.7,0.73 ,19,26,44.3,13.1,31.1,23.3,7.8,5.7,14,22.9
2003,Indiana Pacers,1,48,34,82,0.59 ,96.8,93.3,0.44 ,35.5,80.6,0.46 ,30.9,67,0.34 ,4.6,13.6,0.77 ,21.2,27.7,44.2,12.2,32,23.3,8.5,5.4,14,22.1
2003,Memphis Grizzlies,0,28,54,82,0.34 ,97.5,100.7,0.45 ,37.2,82.2,0.47 ,31.5,66.6,0.37 ,5.7,15.6,0.74 ,17.4,23.6,41.6,11.5,30.1,23.1,7.9,6.1,14.8,20.5
2003,Minnesota Timberwolves,1,51,31,82,0.62 ,98.1,96,0.47 ,38.7,83,0.48 ,35.1,73.2,0.37 ,3.6,9.8,0.77 ,17.1,22.3,43.6,11.7,31.9,25.2,6.7,5.3,13.3,20.8
2003,Miami Heat,0,25,57,82,0.30 ,85.6,90.6,0.41 ,32.8,79.5,0.43 ,28.6,66.1,0.32 ,4.2,13.4,0.77 ,15.8,20.6,41.6,11.6,30,18.3,7.2,4,13.4,22.6
2003,Phoenix Suns,1,44,38,82,0.54 ,95.5,94.4,0.44 ,36.6,82.6,0.46 ,31.8,68.6,0.34 ,4.8,14,0.74 ,17.4,23.5,42.5,12.8,29.8,21,8.1,4.9,14.2,22
2003,Milwaukee Bucks,1,42,40,82,0.51 ,99.5,99.3,0.46 ,37.1,81.3,0.48 ,30,62.7,0.38 ,7.1,18.6,0.78 ,18.1,23.3,39.5,10.7,28.9,22.2,7.6,4.2,12.1,22.2
2003,Portland Trail Blazers,1,50,32,82,0.61 ,95.2,92.5,0.46 ,36.4,79.2,0.49 ,31.8,65.2,0.33 ,4.6,14,0.75 ,17.7,23.7,41.1,12.1,29,22.7,8.9,3.9,14.4,19.9
2003,New Jersey Nets,1,49,33,82,0.60 ,95.4,90.1,0.44 ,35.4,80.3,0.46 ,31.2,67.6,0.33 ,4.2,12.7,0.76 ,20.3,26.8,42.9,12.1,30.8,23,8.7,4.5,14.4,21.6
2003,Kansas City Kings,1,59,23,82,0.72 ,101.7,95.2,0.46 ,39.5,85.3,0.48 ,33.5,69.6,0.38 ,6,15.7,0.75 ,16.7,22.3,44.5,11,33.5,24.8,9,5.6,14.3,20.3
2003,New Orleans Pelicans,1,47,35,82,0.57 ,93.9,91.8,0.44 ,35.5,81.6,0.45 ,30.6,68.5,0.38 ,4.9,13.1,0.77 ,17.9,23.3,43.6,13.4,30.2,22,8,4.8,14,21.5
2003,San Antonio Spurs,1,60,22,82,0.73 ,95.8,90.4,0.46 ,35.5,76.8,0.49 ,30,61.3,0.35 ,5.5,15.5,0.73 ,19.4,26.8,42.6,11.5,31.2,20,7.7,6.4,15.4,20.4
2003,New York Knicks,0,37,45,82,0.45 ,95.9,97.2,0.44 ,36.2,82,0.46 ,28.8,62.7,0.38 ,7.4,19.3,0.82 ,16.1,19.8,39.2,10.3,29,22,7.1,3.1,13.6,23
2003,Orlando Magic,1,42,40,82,0.51 ,98.5,98.4,0.44 ,35.9,82.5,0.46 ,29,63.1,0.36 ,6.9,19.4,0.78 ,19.7,25.4,40.9,11.7,29.2,20.4,8.5,3.6,13.9,23
2003,Oklahoma City Thunder,0,40,42,82,0.49 ,92.1,92.3,0.44 ,35.2,80.5,0.46 ,29.6,64.8,0.35 ,5.6,15.7,0.74 ,16.2,21.7,40.8,11.8,29.1,21.6,8.3,3.6,12.5,20.9
2003,Philadelphia 76ers,1,48,34,82,0.59 ,96.8,94.5,0.45 ,36.3,81,0.47 ,33.3,71.4,0.31 ,3,9.6,0.78 ,21.3,27.5,42.2,12.7,29.5,21.6,10.3,3.5,14.1,22
2003,Utah Jazz,1,47,35,82,0.57 ,94.7,92.3,0.47 ,35.3,75.5,0.48 ,32.6,67.7,0.35 ,2.7,7.8,0.75 ,21.3,28.6,41.5,12.5,29,25.6,8.6,5.7,15.9,22.4
2003,Toronto Raptors,0,24,58,82,0.29 ,90.9,96.8,0.43 ,34.7,81.3,0.44 ,29.7,66.8,0.34 ,5,14.5,0.72 ,16.5,22.9,41.2,12.5,28.7,19.3,7.4,4.8,13.5,21.5
2003,Washington Wizards,0,37,45,82,0.45 ,91.5,92.5,0.44 ,34.3,78,0.46 ,31.2,68.1,0.31 ,3.1,9.9,0.78 ,19.7,25.3,40.4,11.2,29.2,19.7,7.6,4.8,12.6,20
2004,Dallas Mavericks,1,52,30,82,0.63 ,105.2,100.8,0.46 ,40.5,88.2,0.49 ,34.3,70.4,0.35 ,6.2,17.8,0.80 ,18,22.6,45.3,14.3,31,23.9,8,5.3,11.8,19.6
2004,Atlanta Hawks,0,28,54,82,0.34 ,92.8,97.5,0.43 ,34.5,79.6,0.46 ,29.4,64.4,0.34 ,5.1,15.2,0.78 ,18.7,24.1,42.7,12.1,30.6,20.1,7.6,5,15.6,22.3
2004,Denver Nuggets,1,43,39,82,0.52 ,97.2,96.1,0.44 ,36.5,82.5,0.46 ,32.5,70.5,0.34 ,4,12,0.77 ,20.2,26.3,42.3,13.2,29.1,21.9,9.1,6.3,14.6,22
2004,Boston Celtics,1,36,46,82,0.44 ,95.3,96.7,0.44 ,34.7,78.2,0.48 ,28,58.7,0.35 ,6.7,19.5,0.75 ,19.2,25.5,40.1,10.4,29.8,20.5,9.4,4,15.7,22.4
2004,Golden State Warriors,0,37,45,82,0.45 ,93.3,94,0.44 ,35.1,79.4,0.47 ,29.9,63.8,0.33 ,5.2,15.6,0.73 ,17.9,24.7,43.1,12.2,30.9,20.5,7,4.7,14.1,20.6
2004,Chicago Bulls,0,23,59,82,0.28 ,89.7,96,0.41 ,34.1,82.4,0.43 ,28.9,67.1,0.34 ,5.2,15.3,0.73 ,16.2,22.4,43.5,12.8,30.7,21.9,8,4.8,15.2,23.3
2004,Houston Rockets,1,45,37,82,0.55 ,89.8,88,0.44 ,33.4,75.5,0.46 ,27.1,58.4,0.37 ,6.3,17.1,0.77 ,16.7,21.6,42.6,10.3,32.3,19.3,6.8,5.4,15.8,21.5
2004,Cleveland Cavaliers,0,35,47,82,0.43 ,92.9,95.5,0.43 ,35.6,82.4,0.45 ,32.6,72.8,0.31 ,3,9.6,0.75 ,18.6,24.8,45.6,13.6,31.9,22,7.1,6.5,14.2,21.3
2004,Detroit Pistons,1,54,28,82,0.66 ,90.1,84.3,0.44 ,33.5,77,0.45 ,29.4,65.2,0.34 ,4.1,11.8,0.75 ,19,25.3,42.8,12.4,30.4,20.8,8,7,14.4,20.3
2004,Los Angeles Clippers,0,28,54,82,0.34 ,94.8,99.4,0.43 ,34.4,80.2,0.45 ,30.4,67.7,0.32 ,4,12.5,0.79 ,22,28.1,43.5,14,29.5,20.2,7.2,4.6,15.6,22.1
2004,Indiana Pacers,1,61,21,82,0.74 ,91.4,85.6,0.44 ,33.6,77.1,0.46 ,28.1,61.5,0.35 ,5.5,15.6,0.76 ,18.8,24.6,41.7,11.8,29.9,21.6,8.9,5,13.5,20.8
2004,Los Angeles Lakers,1,56,26,82,0.68 ,98.2,94.3,0.45 ,36.9,81.4,0.48 ,32.4,67.8,0.33 ,4.5,13.6,0.69 ,19.9,28.7,43.1,12.2,30.9,23.8,8.3,4.6,13.4,21.1
2004,Memphis Grizzlies,1,50,32,82,0.61 ,96.7,94.3,0.45 ,36.1,81.2,0.47 ,30.6,65.2,0.34 ,5.5,16,0.73 ,19,26.1,41.8,12.8,29,23.4,9.7,6.9,14.4,23.2
2004,Miami Heat,1,42,40,82,0.51 ,90.3,89.7,0.43 ,33.3,78.3,0.44 ,27.4,61.8,0.36 ,5.9,16.5,0.76 ,17.8,23.4,41.5,11.5,30,19.1,7.2,3.8,13.1,22.1
2004,Minnesota Timberwolves,1,58,24,82,0.71 ,94.5,89.1,0.46 ,37,80.1,0.48 ,33,69.2,0.36 ,4,10.9,0.78 ,16.6,21.3,42.9,10.7,32.3,23,6.8,5.6,12.2,21.1
2004,Milwaukee Bucks,1,41,41,82,0.50 ,98,97,0.45 ,36.2,81.1,0.47 ,31.3,67.1,0.35 ,4.9,14,0.78 ,20.7,26.7,42.2,11.7,30.5,22.8,6.8,4.7,13,20.3
2004,New Jersey Nets,1,47,35,82,0.57 ,90.3,87.8,0.44 ,34.3,77.7,0.46 ,29.7,64,0.34 ,4.6,13.7,0.75 ,17,22.6,40.7,10.5,30.2,24.5,8.6,3.9,14.1,21
2004,Phoenix Suns,0,29,53,82,0.35 ,94.2,97.9,0.44 ,36.1,81.4,0.46 ,31,66.7,0.35 ,5.1,14.7,0.75 ,17,22.7,40.6,11.3,29.3,19.3,9,4.7,14.7,22.7
2004,New Orleans Pelicans,1,41,41,82,0.50 ,91.8,91.9,0.42 ,33.8,80.5,0.45 ,27.3,60.2,0.32 ,6.5,20.3,0.75 ,17.7,23.6,42.8,13.3,29.5,20.9,8.6,4.2,14.1,20.9
2004,Portland Trail Blazers,0,41,41,82,0.50 ,90.7,92,0.45 ,35.3,78.9,0.47 ,30.7,65.5,0.35 ,4.6,13.4,0.73 ,15.4,21.1,41.7,12.7,29,21.6,7.5,5.4,13.8,19
2004,Kansas City Kings,1,55,27,82,0.67 ,102.8,97.8,0.46 ,37.8,81.8,0.48 ,30.5,63.5,0.40 ,7.3,18.3,0.80 ,19.8,24.9,41.2,10.8,30.4,26.2,8.7,4,13.5,19.3
2004,New York Knicks,1,39,43,82,0.48 ,92,93.5,0.44 ,35.1,79.4,0.46 ,30.1,65.8,0.36 ,5,13.6,0.79 ,16.8,21.1,42.6,11.6,31,20.7,7.4,4.8,15.3,23.1
2004,San Antonio Spurs,1,57,25,82,0.70 ,91.5,84.3,0.44 ,34.7,78.5,0.46 ,29.7,64.6,0.36 ,5,13.9,0.68 ,17.2,25.2,45.1,12.5,32.5,20.4,8.1,6.5,14.1,20.3
2004,Orlando Magic,0,21,61,82,0.26 ,94,101.1,0.43 ,35.4,82.5,0.45 ,30.2,67.3,0.34 ,5.2,15.2,0.74 ,18,24.4,40.9,12.2,28.7,19.3,6.7,3.8,13,21.3
2004,Oklahoma City Thunder,0,37,45,82,0.45 ,97.1,97.8,0.45 ,35.8,80.4,0.48 ,27,56.8,0.37 ,8.8,23.6,0.77 ,16.6,21.7,39.3,11.1,28.3,21.7,8.1,4.7,13.8,21.8
2004,Philadelphia 76ers,0,33,49,82,0.40 ,88,90.5,0.43 ,32.7,76.3,0.45 ,28.6,64.2,0.34 ,4.1,12.1,0.75 ,18.4,24.5,40.8,11.5,29.4,20,8,4.4,14.7,20.7
2004,Utah Jazz,0,42,40,82,0.51 ,88.7,89.9,0.44 ,32.8,75.3,0.45 ,29.7,65.7,0.32 ,3.1,9.6,0.75 ,20,26.8,41.2,13.5,27.7,20.4,7.1,6,15.3,25.6
2004,Toronto Raptors,0,33,49,82,0.40 ,85.4,88.5,0.42 ,32.4,77.4,0.44 ,26.8,61.6,0.36 ,5.6,15.8,0.75 ,15.1,20.1,39.6,10.1,29.5,19.2,7.4,4.9,13.3,21.3
2004,Dallas Mavericks,1,60,22,82,0.73 ,103,95.2,0.45 ,38.5,85.1,0.47 ,30.7,64.8,0.38 ,7.8,20.3,0.83 ,18.1,21.9,42.1,11.1,31,22.4,8.1,5.5,11.1,21.1
2004,Washington Wizards,0,25,57,82,0.30 ,91.8,97.4,0.42 ,33.6,80,0.44 ,28.3,64.5,0.34 ,5.3,15.5,0.71 ,19.3,27,42.8,13.6,29.2,18.7,8.9,5,16.7,20.9
2005,Dallas Mavericks,1,58,24,82,0.71 ,102.5,96.8,0.46 ,37.3,81.6,0.48 ,31.7,66.1,0.36 ,5.6,15.5,0.79 ,22.3,28.2,42.9,12.1,30.9,19.6,8.6,5.6,12.8,22.3
2005,Atlanta Hawks,0,13,69,82,0.16 ,92.7,102.5,0.44 ,35.9,81.4,0.46 ,32.2,69.5,0.31 ,3.7,11.9,0.71 ,17.3,24.3,41.9,13.4,28.5,19.7,7.7,4.2,15.3,24.5
2005,Denver Nuggets,1,49,33,82,0.60 ,99.5,97.5,0.46 ,37,80.7,0.48 ,33.1,69.2,0.34 ,3.9,11.5,0.76 ,21.5,28.2,42,11.8,30.2,23.9,9.1,6,14.4,22.9
2005,Boston Celtics,1,45,37,82,0.55 ,101.3,100.4,0.47 ,37.1,79.4,0.50 ,31.8,64.1,0.35 ,5.3,15.3,0.76 ,21.6,28.3,40.8,11.1,29.7,22.1,8.1,5.2,15.4,24.4
2005,Golden State Warriors,0,34,48,82,0.41 ,98.7,100.9,0.43 ,36.9,85.8,0.46 ,29.3,64.2,0.35 ,7.6,21.6,0.72 ,17.2,23.8,42.7,13,29.7,22.1,7.8,5.1,13.1,22.4
2005,Charlotte Hornets,0,18,64,82,0.22 ,94.3,100.2,0.43 ,36.1,83.6,0.44 ,32.2,72.9,0.36 ,3.9,10.7,0.71 ,18.1,25.6,41.7,13.2,28.5,21.9,8.5,5.4,13.9,23.1
2005,Houston Rockets,1,51,31,82,0.62 ,95.1,91,0.44 ,34.7,78.3,0.47 ,28,59.8,0.36 ,6.7,18.5,0.78 ,18.9,24.2,42.4,10.7,31.7,21.1,6.9,4.6,13.1,22
2005,Chicago Bulls,1,47,35,82,0.57 ,94.5,93.4,0.43 ,34.7,80.4,0.45 ,28.5,62.9,0.36 ,6.2,17.5,0.75 ,18.7,25,43.8,12.2,31.6,21.3,7,4.5,16.1,24.7
2005,Cleveland Cavaliers,1,42,40,82,0.51 ,96.5,95.7,0.45 ,36.5,81.5,0.47 ,32.8,70.5,0.33 ,3.7,11,0.75 ,19.9,26.5,42.3,13.6,28.7,22.6,8,5.6,13.1,22.6
2005,Los Angeles Clippers,0,37,45,82,0.45 ,95.7,96.5,0.46 ,35.7,77.7,0.47 ,32.9,69.5,0.35 ,2.8,8.2,0.78 ,21.6,27.7,41.9,12,29.9,23.2,7.3,5.1,14.8,22.2
2005,Detroit Pistons,1,54,28,82,0.66 ,93.3,89.5,0.44 ,34.8,78.3,0.46 ,30.4,65.5,0.35 ,4.4,12.8,0.74 ,19.4,26.2,43.4,12.9,30.6,21.8,7,6.1,13.1,20
2005,Los Angeles Lakers,0,34,48,82,0.41 ,98.7,101.7,0.44 ,35.3,80.8,0.47 ,27.4,58.7,0.36 ,7.9,22.1,0.78 ,20.3,26.1,43.2,12.5,30.6,20.4,6.2,4.2,13.7,21.9
2005,Memphis Grizzlies,1,45,37,82,0.55 ,93.4,91.1,0.45 ,34.2,76.5,0.47 ,27.7,58.4,0.36 ,6.5,18.1,0.75 ,18.6,24.7,39,10.8,28.1,20.9,8.5,5.8,14,23.3
2005,Indiana Pacers,1,44,38,82,0.54 ,93,92.2,0.43 ,32.5,75.2,0.46 ,25.9,56,0.34 ,6.6,19.2,0.79 ,21.3,26.9,40.1,10.6,29.5,18.2,7.5,4.4,13.4,23
2005,Miami Heat,1,59,23,82,0.72 ,101.5,95,0.49 ,37.8,77.7,0.51 ,32,62.3,0.38 ,5.8,15.4,0.67 ,20.2,30.1,43,10.8,32.2,21.8,6.4,5.8,13.3,22.1
2005,Minnesota Timberwolves,0,44,38,82,0.54 ,96.8,95.3,0.46 ,37.1,80.8,0.48 ,32.3,66.8,0.35 ,4.8,14,0.80 ,17.7,22.2,43,11.5,31.5,23.4,5.6,5.5,12.6,21.6
2005,Milwaukee Bucks,0,30,52,82,0.37 ,97.2,100.2,0.45 ,36.1,80.2,0.47 ,32.1,68.9,0.35 ,4,11.3,0.77 ,21,27.2,41.3,12,29.3,21,6.5,3.5,13.3,21.9
2005,New Orleans Pelicans,0,18,64,82,0.22 ,88.4,95.5,0.42 ,33.1,80,0.44 ,28,64,0.32 ,5.1,16,0.77 ,17.1,22.3,40.2,12.4,27.8,21,6.7,3.8,13.9,23
2005,Phoenix Suns,1,62,20,82,0.76 ,110.4,103.3,0.48 ,40.9,85.6,0.51 ,31.2,60.9,0.39 ,9.7,24.7,0.75 ,19,25.4,44.1,11.8,32.3,23.5,7,5.5,13.4,19.1
2005,New Jersey Nets,0,42,40,82,0.51 ,91.4,92.9,0.43 ,33.6,78.3,0.44 ,28.3,63.6,0.36 ,5.3,14.7,0.76 ,19,24.9,39.5,10.4,29.1,21.6,7.9,3.8,13.4,24.2
2005,New York Knicks,0,33,49,82,0.40 ,97.3,99.7,0.45 ,36.3,80.5,0.47 ,30.9,65.4,0.36 ,5.4,15.1,0.77 ,19.3,25.1,41,11.8,29.2,20.3,7.7,3.2,13.9,23.7
2005,Portland Trail Blazers,0,27,55,82,0.33 ,92.9,96.9,0.45 ,35.3,78.3,0.47 ,30.2,64.1,0.36 ,5.1,14.2,0.73 ,17.2,23.7,41.1,11.8,29.3,21,7.1,6.6,15.1,20.8
2005,Kansas City Kings,1,50,32,82,0.61 ,103.7,101.6,0.46 ,39.1,85.1,0.48 ,32.7,68.1,0.37 ,6.4,17,0.79 ,19.2,24.4,42.4,12.5,29.9,24.5,8.2,3.9,12.6,20.5
2005,Orlando Magic,0,36,46,82,0.44 ,99.5,101.8,0.45 ,37,81.5,0.47 ,33.1,70.3,0.35 ,3.9,11.2,0.76 ,21.6,28.5,43.7,12.7,31,19.3,7.7,5.4,15.6,23.6
2005,San Antonio Spurs,1,59,23,82,0.72 ,96.2,88.4,0.45 ,35.6,78.7,0.48 ,29.4,61.7,0.36 ,6.2,17,0.72 ,18.7,25.9,42.4,12,30.4,21.6,7.5,6.6,13,20.9
2005,Philadelphia 76ers,1,43,39,82,0.52 ,99.1,99.9,0.44 ,35.9,82.1,0.46 ,29.7,64.4,0.35 ,6.2,17.7,0.79 ,21.1,26.8,42,11.1,30.9,20.9,9.2,3.9,15.2,22.9
2005,Oklahoma City Thunder,1,52,30,82,0.63 ,98.9,96.6,0.44 ,35.1,79.2,0.47 ,27,57,0.37 ,8.1,22.2,0.79 ,20.5,26,40.9,12.7,28.2,18.1,6.7,4.1,12.7,23.7
2005,Toronto Raptors,0,33,49,82,0.40 ,99.7,101.4,0.44 ,36,81.2,0.46 ,28.1,60.7,0.39 ,7.9,20.5,0.77 ,19.8,25.6,40.1,10.3,29.8,20.4,7.6,3.9,12.6,22.9
2005,Washington Wizards,1,45,37,82,0.55 ,100.5,100.8,0.44 ,36.2,82.9,0.46 ,29.9,64.6,0.34 ,6.3,18.3,0.73 ,21.9,30.2,42.8,13.8,29,19.1,8.7,4.2,13.8,22
2005,Utah Jazz,0,26,56,82,0.32 ,93,97.3,0.45 ,34.5,76.8,0.47 ,31.5,67.5,0.33 ,3,9.3,0.76 ,21,27.7,40.1,12.8,27.4,22.3,6.6,4.6,14.9,26.7
2006,Dallas Mavericks,1,60,22,82,0.73 ,99.1,93.1,0.46 ,36,77.7,0.48 ,30.9,64.1,0.37 ,5.1,13.6,0.78 ,22.2,28.3,42.2,12.6,29.6,18,7.2,6,12.9,22.4
2006,Atlanta Hawks,0,26,56,82,0.32 ,97.2,102,0.45 ,35.9,79.2,0.47 ,30.7,65.1,0.37 ,5.2,14.1,0.75 ,20.2,26.9,40.3,13,27.2,19.8,7.2,4.8,15.1,25
2006,Denver Nuggets,1,44,38,82,0.54 ,100.3,100.1,0.46 ,37.5,81.4,0.49 ,33.2,68.3,0.33 ,4.3,13.1,0.74 ,21,28.2,41.3,11,30.3,23.4,8.5,5.6,14.4,22.7
2006,Boston Celtics,0,33,49,82,0.40 ,98,99.5,0.47 ,36,77.1,0.49 ,30.3,61.4,0.36 ,5.7,15.7,0.76 ,20.3,26.9,39.6,9.9,29.7,20.9,7,5.1,15.9,24.8
2006,Golden State Warriors,0,34,48,82,0.41 ,98.5,99.8,0.43 ,35.8,82.7,0.47 ,28.2,60.4,0.34 ,7.6,22.3,0.72 ,19.2,26.7,42.3,12,30.3,20.7,7.4,4.4,13.6,23.7
2006,Charlotte Hornets,0,26,56,82,0.32 ,96.9,100.9,0.43 ,36.1,83.5,0.45 ,30.9,68.1,0.34 ,5.2,15.4,0.73 ,19.4,26.7,39.8,12.1,27.7,20.9,10,4.3,13.6,23.9
2006,Chicago Bulls,1,41,41,82,0.50 ,97.8,97.2,0.45 ,36.6,82.2,0.46 ,29.8,64.2,0.38 ,6.8,18,0.74 ,17.7,24,42.8,11,31.7,22,6.2,4.2,14.6,24.9
2006,Houston Rockets,0,34,48,82,0.41 ,90.1,91.7,0.43 ,33,76.2,0.46 ,27.3,59,0.33 ,5.7,17.2,0.76 ,18.3,24.1,41.6,10.4,31.3,19.3,7.2,3.9,13.7,22.7
2006,Cleveland Cavaliers,1,50,32,82,0.61 ,97.6,95.4,0.45 ,35.5,78.2,0.49 ,29.4,60.3,0.34 ,6.1,17.9,0.73 ,20.6,28.3,42.3,11.7,30.6,19,6.9,4.8,13.4,21.1
2006,Los Angeles Clippers,1,47,35,82,0.57 ,97.2,95.6,0.47 ,36.5,78.6,0.48 ,33,68.3,0.34 ,3.5,10.3,0.79 ,20.7,26.1,43.1,10.1,33,20.8,6.5,6.1,13.8,22.8
2006,Detroit Pistons,1,64,18,82,0.78 ,96.8,90.2,0.46 ,36.4,80,0.48 ,29.6,62.3,0.38 ,6.8,17.7,0.73 ,17.3,23.8,40.5,11.9,28.6,24,7.1,6,10.8,18.5
2006,Los Angeles Lakers,1,45,37,82,0.55 ,99.4,96.9,0.45 ,36.5,80.6,0.49 ,29.8,61.3,0.35 ,6.7,19.3,0.75 ,19.7,26.5,42.2,11.8,30.3,21.1,7.7,4.3,13.4,23.1
2006,Memphis Grizzlies,1,49,33,82,0.60 ,92.2,88.5,0.45 ,33.5,74.7,0.47 ,26.3,55.5,0.37 ,7.2,19.2,0.71 ,18,25.3,39.2,10.2,29,19.3,7.3,5.4,12.9,21.4
2006,Indiana Pacers,1,41,41,82,0.50 ,93.9,92,0.44 ,34,76.5,0.48 ,27.5,57.8,0.35 ,6.5,18.7,0.74 ,19.4,26.3,42.2,11,31.2,19.9,7.3,5,14.7,22.2
2006,Miami Heat,1,52,30,82,0.63 ,99.9,96,0.48 ,37.1,77.5,0.52 ,31,59.9,0.35 ,6.1,17.6,0.70 ,19.7,28.2,43.1,10.5,32.6,20.6,6.4,5.4,13.9,22.8
2006,Minnesota Timberwolves,0,33,49,82,0.40 ,91.7,93.6,0.46 ,35.2,77.3,0.48 ,31.4,65.8,0.33 ,3.8,11.5,0.76 ,17.5,23.1,39.4,9.9,29.5,20.9,6.8,5.7,13.7,23
2006,Milwaukee Bucks,1,40,42,82,0.49 ,97.8,98.8,0.45 ,36.3,80.1,0.47 ,30.1,63.8,0.38 ,6.2,16.3,0.74 ,19,25.8,41.2,11.3,29.9,21.6,7.3,3.3,14,23.2
2006,New Orleans Pelicans,0,38,44,82,0.46 ,92.8,95.6,0.44 ,34.5,78.4,0.46 ,30.8,67.6,0.34 ,3.7,10.8,0.76 ,20.1,26.5,40.2,11.2,29,18.5,7.5,3.8,12.5,21.8
2006,Phoenix Suns,1,54,28,82,0.66 ,108.4,102.8,0.48 ,41.8,87.4,0.51 ,31.6,61.8,0.40 ,10.2,25.6,0.81 ,14.5,18,41.8,9.5,32.3,26.6,6.7,5,12.8,20.5
2006,New Jersey Nets,1,49,33,82,0.60 ,93.8,92.4,0.44 ,33.9,77,0.47 ,28.1,59.4,0.33 ,5.8,17.6,0.76 ,20.2,26.7,41,10,31,23,6.8,3.4,13,23.2
2006,New York Knicks,0,23,59,82,0.28 ,95.6,102,0.46 ,34.4,75.7,0.47 ,30.5,64.9,0.36 ,3.9,10.8,0.73 ,22.9,31.5,41.4,12.6,28.8,17.9,6.8,3.3,17,26.3
2006,Portland Trail Blazers,0,21,61,82,0.26 ,88.8,98.3,0.45 ,34,76.4,0.46 ,29.6,63.7,0.35 ,4.4,12.7,0.69 ,16.3,23.7,37.7,10.8,26.9,18.2,6.5,5.3,13.7,22.3
2006,Kansas City Kings,1,44,38,82,0.54 ,98.9,97.3,0.45 ,36,79.3,0.48 ,30,62.1,0.35 ,6,17.2,0.78 ,20.8,26.5,40.5,10.4,30.2,22.3,7.4,3.6,14,20.4
2006,Orlando Magic,0,36,46,82,0.44 ,94.9,96,0.47 ,35.5,75.2,0.49 ,31.9,65.5,0.38 ,3.6,9.7,0.73 ,20.3,27.8,40.2,10.9,29.3,18.2,6.5,4.4,14.4,23.3
2006,San Antonio Spurs,1,63,19,82,0.77 ,95.6,88.8,0.47 ,36.5,77.3,0.50 ,30.1,60.7,0.39 ,6.4,16.6,0.70 ,16.2,23.1,41.5,10.4,31.1,20.9,6.6,5.7,13.3,20.9
2006,Philadelphia 76ers,0,38,44,82,0.46 ,99.4,101.3,0.46 ,36.6,79.8,0.48 ,32,67.2,0.36 ,4.6,12.6,0.76 ,21.6,28.4,40.2,10.6,29.6,20.2,7.9,4.9,13.6,20.9
2006,Oklahoma City Thunder,0,35,47,82,0.43 ,102.6,105.6,0.46 ,37.5,81.8,0.49 ,30.1,61.9,0.37 ,7.4,19.9,0.79 ,20.1,25.7,39.6,12.4,27.2,20.7,7.6,3.7,14,23.6
2006,Toronto Raptors,0,27,55,82,0.33 ,101.1,104,0.45 ,36.7,81,0.48 ,29.3,61.2,0.38 ,7.4,19.8,0.79 ,20.2,25.5,38.5,10.5,27.9,19.4,6.5,3.3,12.5,24
2006,Washington Wizards,1,42,40,82,0.51 ,101.7,99.8,0.45 ,36.3,81.2,0.47 ,30.2,64.2,0.36 ,6.1,17,0.76 ,23,30.4,41.2,12.6,28.6,18.6,8,4.1,13.4,22.6
2006,Utah Jazz,0,41,41,82,0.50 ,92.4,95,0.44 ,33.5,75.7,0.46 ,29.7,64.4,0.34 ,3.8,11.3,0.72 ,21.6,30.1,42.1,13.1,29,21.6,6.4,6,14.8,24.8
2007,Dallas Mavericks,1,67,15,82,0.82 ,100,92.8,0.47 ,36.7,78.6,0.49 ,30.2,61.5,0.38 ,6.5,17.1,0.81 ,20.1,24.9,41.9,11.2,30.7,19.9,6.8,5,13.1,22.4
2007,Atlanta Hawks,0,30,52,82,0.37 ,93.7,98.4,0.44 ,34.5,77.7,0.47 ,30.3,65,0.33 ,4.2,12.7,0.76 ,20.5,26.9,40.1,11.9,28.2,19.2,7.4,5.4,15.2,24
2007,Denver Nuggets,1,45,37,82,0.55 ,105.4,103.7,0.47 ,38.6,83,0.50 ,32.7,65.4,0.34 ,5.9,17.6,0.75 ,22.3,29.9,43.4,12.2,31.2,23.4,8.3,5.3,16.1,21.4
2007,Boston Celtics,0,24,58,82,0.29 ,95.8,99.2,0.44 ,34.9,78.7,0.46 ,29.2,63.1,0.37 ,5.7,15.6,0.77 ,20.4,26.6,40.4,11.2,29.2,19.9,7.2,4.7,15.7,24
2007,Golden State Warriors,1,42,40,82,0.51 ,106.5,106.9,0.46 ,39.8,86,0.50 ,31.3,62,0.36 ,8.5,24,0.72 ,18.5,25.8,41.4,11.5,30,23.8,9.1,5.7,15.7,23.6
